CUSTOMER_ID,CUSTOMER_KEY,CUSTOMER_TITLE,CITY_NAME,STATE_NAME,DISTRICT_NAME,COUNTRY_NAME,POSTAL_CODE,CUSTOMER_TYPE,CUSTOMER_GENDER,CUSTOMER_DATE_OF_BIRTH,CUSTOMER_BUS_REG_NO,CUSTOMER_BUS_REG_NO_FLG,CUSTOMER_MARITAL_STATUS,CUSTOMER_PROFESSION,IS_CUSTOMER_MINOR,CUSTOMER_PRIMARY_SOL_ID,CUSTOMER_HEALTH_CODE,CUSTOMER_CATEGORY,CUST_TYPE_KEY,CUST_GRP_KEY,CUST_CONST_KEY,CUSTOMER_RISK_GRADE,CUST_FIRST_ACCT_DATE,IS_EMPLOYEE,CUSTOMER_COUNTRY_CODE,CUSTOMER_DELETE_FLAG,CUSTOMER_FAMILY_KEY,LAST_UPDATE_DATE,SMS_ALERTZ_STATUS,SMS_ALERTZ_INIT_SOL,SMS_ALERTZ_SERVICE_PROVIDER,Z_RELOAD_STATUS,VISHWA_STATUS,CREDIT_CARD_ACCOUNT_NUMBER_FLG,DEBIT_CARD_NUMBER_FLG
300320377,2794,Ms,Kattankudy,Eastern,Batticaloa,Sri Lanka,51110,Individual,Female,1975/08/17,N/APPLICABLE,N,Married,Web Developer III,N,046,,Normal,22,517,479,Not Updated,168.148.51.105,No,LK,Active,38.173.3.231,2018/11/16,Not Registered,127,No Provider,N/A,N/A,N,N
300320386,2791,Dr,Matale,Central,Matale,Sri Lanka,78245,Individual,Female,1993/07/03,N/APPLICABLE,N,Married,Developer II,N,012,B+,Normal,22,517,479,Not Updated,159.2.244.26,No,LK,Active,197.88.22.225,2018/06/05,Active,123,Dialog,N/A,RETAIL-12022019,N,Y
300320395,2792,Honorable,Kalutara,Western,Kalutara,Sri Lanka,19131,Individual,Male,1999/03/20,N/APPLICABLE,N,Single,Media Manager IV,N,096,C+,Normal,22,63,479,Not Updated,176.62.42.166,No,LK,Active,152.22.87.156,2018/04/14,Active,157,Dialog,N/A,RETAIL-12022019,N,N
300320404,2795,Dr,Mannar,Northern,Mannar,Sri Lanka,74193,Individual,Female,1994/03/18,N/APPLICABLE,N,,Assistant Media Planner,N,117,B+,Normal,22,63,479,Not Updated,64.232.114.183,No,LK,Active,164.120.105.179,2018/07/06,Not Registered,156,No Provider,N/A,N/A,N,N
300320413,2792,Honorable,Panadura,Western,Kalutara,Sri Lanka,71161,Individual,Male,1995/11/22,N/APPLICABLE,N,Married,Social Worker,N,047,,Normal,22,63,479,Not Updated,87.207.59.38,No,LK,Active,54.175.207.187,2018/11/18,Active,128,Dialog,N/A,RETAIL-12022019,N,N
300320422,2793,Rev,Beruwala,Western,Kalutara,Sri Lanka,12262,Individual,Male,1971/11/25,N/APPLICABLE,N,Single,Operator,N,013,,Normal,22,517,479,Not Updated,48.94.7.60,No,LK,Active,205.72.59.40,2019/03/04,Active,124,Dialog,N/A,RETAIL-12022019,N,Y
300320431,2796,Ms,Ja-Ela,Western,Gampaha,Sri Lanka,92186,Individual,Male,1988/10/14,N/APPLICABLE,N,Single,Staff Accountant IV,N,097,B+,Normal,22,517,479,Not Updated,180.138.198.27,No,LK,Active,63.227.71.137,2018/04/06,Not Registered,158,No Provider,N/A,N/A,N,Y
300320440,2793,Rev,Point Pedro,Northern,Jaffna,Sri Lanka,33543,Individual,Female,1977/10/01,N/APPLICABLE,N,Married,Pharmacist,N,118,,Normal,22,64,55,Not Updated,214.79.156.112,No,LK,Active,105.43.214.75,2018/11/14,Active,157,Dialog,N/A,RETAIL-12022019,N,Y
300320449,2794,Dr,Kelaniya,Western,Gampaha,Sri Lanka,19892,Individual,Female,1971/11/05,N/APPLICABLE,N,Married,Structural Engineer,N,045,,Normal,22,64,55,Not Updated,169.114.211.174,No,LK,Active,80.87.54.148,2018/08/31,Active,129,Dialog,N/A,RETAIL-12022019,N,N
300320458,2797,Rev,Peliyagoda,Western,Gampaha,Sri Lanka,90398,Individual,Male,1999/12/08,N/APPLICABLE,N,Single,Registered Nurse,N,011,,Normal,22,64,55,Not Updated,204.135.92.189,No,LK,Active,50.68.18.69,2018/12/09,Active,125,Dialog,N/A,RETAIL-12022019,N,Y
300320467,2794,Rev,Kurunegala,North Western,Kurunegala,Sri Lanka,10175,Individual,Female,1997/08/16,N/APPLICABLE,N,,Environmental Specialist,N,095,,Normal,22,518,55,Not Updated,237.114.37.175,No,LK,Active,37.149.185.43,2019/02/08,Not Registered,159,No Provider,N/A,N/A,N,N
300320476,2788,Dr,Wattala,Western,Gampaha,Sri Lanka,91199,Individual,Female,1989/06/27,N/APPLICABLE,N,Married,Analyst Programmer,N,116,A+,Normal,22,518,55,Not Updated,153.11.194.247,No,LK,Active,35.149.237.202,2018/07/05,Active,158,Dialog,N/A,RETAIL-12022019,N,Y
300320485,2789,Ms,Gampola,Central,Kandy,Sri Lanka,8638,Individual,Female,1986/05/31,N/APPLICABLE,N,Single,Civil Engineer,N,046,C+,Normal,22,64,55,Not Updated,141.179.140.249,No,LK,Active,178.190.184.188,2018/10/21,Active,130,Dialog,N/A,RETAIL-12022019,N,N
300320494,2792,Rev,Nuwara Eliya,Central,Nuwara Eliya,Sri Lanka,97312,Individual,Male,1985/04/12,N/APPLICABLE,N,Single,Help Desk Operator,N,012,B+,Normal,22,64,55,Not Updated,221.55.21.174,No,LK,Active,158.239.175.173,2018/08/23,Not Registered,126,No Provider,N/A,N/A,N,Y
300320503,2789,Mr,Valvettithurai,Northern,Jaffna,Sri Lanka,78205,Individual,Male,1983/04/08,N/APPLICABLE,N,Married,Nurse Practicioner,N,096,,Normal,22,64,55,Not Updated,23.168.232.96,No,LK,Active,245.229.73.128,2018/08/05,Active,160,Dialog,N/A,RETAIL-12022019,N,N
300320512,2790,Mr,Chilaw,North Western,Puttalam,Sri Lanka,11205,Individual,Female,1996/08/22,N/APPLICABLE,N,Married,Health Coach III,N,117,,Normal,22,518,55,Not Updated,135.86.90.242,No,LK,Active,77.3.64.105,2018/04/17,Active,159,Dialog,N/A,RETAIL-12022019,N,Y
300320521,2793,Mr,Eravur,Eastern,Batticaloa,Sri Lanka,80045,Individual,Male,1982/11/13,N/APPLICABLE,N,Single,Analyst Programmer,N,047,B+,Normal,22,518,55,Not Updated,153.78.89.91,No,LK,Active,106.31.188.26,2018/05/13,Not Registered,131,No Provider,N/A,N/A,N,N
300320530,2790,Rev,Avissawella,Western,Colombo,Sri Lanka,40298,Individual,Female,1970/07/21,N/APPLICABLE,N,,Web Developer II,N,013,,Normal,22,65,55,Not Updated,194.192.18.238,No,LK,Active,132.10.214.193,2019/03/29,Active,127,Dialog,N/A,RETAIL-12022019,N,Y
300320539,2791,Mr,Weligama,Southern,Matara,Sri Lanka,30386,Individual,Female,1987/05/24,N/APPLICABLE,N,Married,Nurse Practicioner,N,097,,Normal,22,65,55,Not Updated,174.62.92.16,No,LK,Active,79.97.204.28,2018/09/24,Active,161,Dialog,N/A,RETAIL-12022019,N,N
300320548,2794,Honorable,Ambalangoda,Southern,Galle,Sri Lanka,1114,Individual,Female,1989/07/18,N/APPLICABLE,N,Single,Geological Engineer,N,118,,Normal,22,65,55,Not Updated,39.137.68.15,No,LK,Active,39.197.55.104,2019/01/28,Not Registered,160,No Provider,N/A,N/A,N,N
300320557,2791,Mrs,Ampara,Eastern,Ampara,Sri Lanka,45213,Individual,Male,1977/11/17,N/APPLICABLE,N,Single,Budget/Accounting Analyst II,N,048,,Normal,22,519,55,Not Updated,251.188.229.203,No,LK,Active,247.252.239.171,2018/08/14,Active,132,Dialog,N/A,RETAIL-12022019,N,N
300320566,2792,Rev,Kegalle,Sabaragamuwa,Kegalle,Sri Lanka,31914,Individual,Female,1977/09/02,N/APPLICABLE,N,,Analyst Programmer,N,014,A+,Normal,22,519,55,Not Updated,250.181.156.190,No,LK,Active,242.242.223.37,2018/06/05,Active,128,Dialog,N/A,RETAIL-12022019,N,Y
300320575,2795,Mrs,Hatton,Central,Nuwara Eliya,Sri Lanka,32964,Individual,Female,1986/02/27,N/APPLICABLE,N,Married,Senior Quality Engineer,N,098,C+,Normal,22,65,55,Not Updated,111.74.163.215,No,LK,Active,14.95.137.248,2018/09/17,Not Registered,162,No Provider,N/A,N/A,N,Y
300320584,2792,Ms,Nawalapitiya,Central,Kandy,Sri Lanka,20046,Individual,Female,2000/03/24,N/APPLICABLE,N,Single,Payment Adjustment Coordinator,N,119,B+,Normal,22,65,55,Not Updated,104.209.201.37,No,LK,Active,89.243.200.61,2019/02/22,Active,161,Dialog,N/A,RETAIL-12022019,N,Y
300320593,2793,Mr,Balangoda,Sabaragamuwa,Ratnapura,Sri Lanka,32835,Individual,Male,1978/03/12,N/APPLICABLE,N,Single,VP Quality Control,N,046,,Normal,22,65,55,Not Updated,88.22.36.12,No,LK,Active,178.214.132.208,2018/08/17,Active,133,Dialog,N/A,RETAIL-12022019,N,N
300320602,2796,Mrs,Hambantota,Southern,Hambantota,Sri Lanka,20073,Individual,Male,1972/12/14,N/APPLICABLE,N,Married,Help Desk Technician,N,012,,Normal,22,519,55,Not Updated,59.32.211.38,No,LK,Active,95.73.155.118,2018/09/16,Not Registered,129,No Provider,N/A,N/A,N,Y
300320611,2793,Mrs,Tangalle,Southern,Hambantota,Sri Lanka,20414,Individual,Female,1985/02/19,N/APPLICABLE,N,Married,GIS Technical Architect,N,096,B+,Normal,22,519,55,Not Updated,159.68.18.103,No,LK,Active,57.221.190.141,2018/05/11,Active,163,Dialog,N/A,RETAIL-12022019,N,N
300320620,2794,Mrs,Moneragala,Uva,Moneragala,Sri Lanka,33411,Individual,Male,1998/04/23,N/APPLICABLE,N,Single,Analog Circuit Design manager,N,117,C+,Normal,22,66,55,Not Updated,239.157.42.45,No,LK,Active,135.27.218.130,2018/07/11,Active,162,Dialog,N/A,RETAIL-12022019,N,Y
300320629,2797,Honorable,Gampaha,Western,Gampaha,Sri Lanka,30911,Individual,Female,1987/12/28,N/APPLICABLE,N,,Structural Analysis Engineer,N,047,B+,Normal,22,66,55,Not Updated,213.52.227.93,No,LK,Active,113.235.60.234,2018/08/25,Not Registered,134,No Provider,N/A,N/A,N,N
300320638,2794,Honorable,Horana,Western,Kalutara,Sri Lanka,47725,Individual,Female,1981/07/09,N/APPLICABLE,N,Married,Computer Systems Analyst I,N,013,,Normal,22,66,55,Not Updated,21.225.52.10,No,LK,Active,46.41.165.0,2018/12/17,Active,130,Dialog,N/A,RETAIL-12022019,N,Y
300320647,2795,Ms,Wattegama,Uva,Moneragala,Sri Lanka,34665,Individual,Male,1996/08/13,N/APPLICABLE,N,Single,Software Consultant,N,097,,Normal,22,520,55,Not Updated,168.246.175.196,No,LK,Active,45.124.141.169,2018/09/05,Active,164,Dialog,N/A,RETAIL-12022019,N,N
300320656,2798,Mrs,Minuwangoda,Western,Gampaha,Sri Lanka,20268,Individual,Female,1975/12/04,N/APPLICABLE,N,Single,Actuary,N,118,B+,Normal,22,520,55,Not Updated,122.201.178.65,No,LK,Active,68.197.2.148,2018/07/21,Not Registered,163,No Provider,N/A,N/A,N,Y
300320665,2795,Dr,Bandarawela,Uva,Badulla,Sri Lanka,60641,Individual,Male,1997/08/17,N/APPLICABLE,N,Married,Quality Engineer,N,048,,Normal,22,66,55,Not Updated,91.101.141.37,No,LK,Active,58.105.231.15,2019/01/29,Active,135,Dialog,N/A,RETAIL-12022019,N,N
300320674,2789,Rev,Kuliyapitiya,North Western,Kurunegala,Sri Lanka,33884,Individual,Male,1995/01/15,N/APPLICABLE,N,Married,Speech Pathologist,N,014,,Normal,22,66,55,Not Updated,176.239.214.224,No,LK,Active,151.207.16.5,2018/04/21,Active,131,Dialog,N/A,RETAIL-12022019,N,Y
300320683,2790,Mrs,Haputale,Uva,Badulla,Sri Lanka,24014,Individual,Male,1997/06/01,N/APPLICABLE,N,Single,Social Worker,N,098,,Normal,22,66,55,Not Updated,45.186.175.26,No,LK,Active,17.174.133.185,2018/08/25,Not Registered,165,No Provider,N/A,N/A,N,N
300320692,2793,Dr,Talawakele,Central,Nuwara Eliya,Sri Lanka,23237,Individual,Male,2000/01/30,N/APPLICABLE,N,,Research Associate,N,119,,Normal,22,520,55,Not Updated,205.177.198.59,No,LK,Active,6.71.76.82,2018/04/29,Active,164,Dialog,N/A,RETAIL-12022019,N,N
300320701,2790,Dr,Harispattuwa,Central,Kandy,Sri Lanka,19805,Individual,Female,1982/02/02,N/APPLICABLE,N,Married,Senior Cost Accountant,N,049,A+,Normal,22,520,55,Not Updated,123.26.232.187,No,LK,Active,63.238.208.183,2018/12/13,Active,136,Dialog,N/A,RETAIL-12022019,N,N
300320710,2791,Honorable,Kadugannawa,Central,Kandy,Sri Lanka,43615,Individual,Female,1988/12/02,N/APPLICABLE,N,Single,Business Systems Development Analyst,N,015,C+,Normal,22,67,55,Not Updated,156.62.241.163,No,LK,Active,134.238.166.5,2018/12/09,Not Registered,132,No Provider,N/A,N/A,N,Y
300320719,2794,Rev,Embilipitiya,Sabaragamuwa,Ratnapura,Sri Lanka,56944,Individual,Male,1989/08/04,N/APPLICABLE,N,Single,Actuary,N,099,B+,Normal,22,67,55,Not Updated,114.193.142.20,No,LK,Active,233.230.166.220,2018/05/05,Active,166,Dialog,N/A,RETAIL-12022019,N,Y
300320728,2791,Rev,,,,,34620,Individual,Male,1973/04/21,N/APPLICABLE,N,Married,Programmer III,N,120,,Normal,22,67,479,Not Updated,108.71.40.250,No,LK,Active,142.228.74.116,2018/10/09,Active,165,Dialog,N/A,RETAIL-12022019,N,Y
300320737,2792,Mrs,,,,,48242,Individual,Female,1992/04/20,N/APPLICABLE,N,Married,Physical Therapy Assistant,N,047,,Normal,22,521,479,Not Updated,45.123.83.101,No,LK,Active,204.107.1.148,2019/03/15,Not Registered,137,No Provider,N/A,N/A,N,N
300320746,2795,Ms,Colombo,Western,Colombo,Sri Lanka,34114,Individual,Male,1973/01/03,N/APPLICABLE,N,Single,Marketing Assistant,N,013,B+,Normal,22,521,479,Not Updated,130.231.91.128,No,LK,Active,125.29.234.63,2019/03/07,Active,133,Dialog,N/A,RETAIL-12022019,N,Y
300320755,2792,Rev,Dehiwala-Mount Lavinia,Western,Colombo,Sri Lanka,98166,Individual,Female,1981/06/13,N/APPLICABLE,N,,GIS Technical Architect,N,097,,Normal,22,67,479,Not Updated,71.36.252.206,No,LK,Active,30.100.63.26,2018/10/29,Active,167,Dialog,N/A,RETAIL-12022019,N,N
300320764,2793,Mrs,Moratuwa,Western,Colombo,Sri Lanka,70160,Individual,Male,1976/08/18,N/APPLICABLE,N,Married,Payment Adjustment Coordinator,N,118,,Normal,22,67,479,Not Updated,30.144.200.27,No,LK,Active,10.151.154.18,2018/12/04,Not Registered,166,No Provider,N/A,N/A,N,Y
300320773,2796,Dr,Sri Jayawardenapura Kotte,Western,Colombo,Sri Lanka,80905,Individual,Male,1976/11/03,N/APPLICABLE,N,Single,Environmental Specialist,N,048,,Normal,22,67,479,Not Updated,195.142.4.234,No,LK,Active,156.229.199.68,2018/12/09,Active,138,Dialog,N/A,RETAIL-12022019,N,N
300320782,2793,Honorable,Negombo,Western,Gampaha,Sri Lanka,51105,Individual,Female,1977/11/07,N/APPLICABLE,N,Single,Internal Auditor,N,014,,Normal,22,521,479,Not Updated,158.208.91.100,No,LK,Active,222.117.135.113,2018/07/14,Active,134,Dialog,N/A,RETAIL-12022019,N,Y
300320791,2794,Rev,Kandy,Central,Kandy,Sri Lanka,15215,Individual,Female,1973/03/05,N/APPLICABLE,N,,VP Accounting,N,098,A+,Normal,22,521,479,Not Updated,70.155.225.32,No,LK,Active,20.17.62.182,2018/08/15,Active,168,Dialog,N/A,RETAIL-12022019,N,N
300320800,2797,Rev,Kalmunai,Eastern,Ampara,Sri Lanka,27605,Individual,Male,1991/05/21,N/APPLICABLE,N,Married,Office Assistant II,N,119,C+,Normal,22,68,479,Not Updated,15.58.247.44,No,LK,Active,74.118.230.154,2019/01/19,Not Registered,167,No Provider,N/A,N/A,N,Y
300320809,2794,Mr,,,,,79968,Individual,Male,1990/12/14,N/APPLICABLE,N,Single,Health Coach I,N,049,B+,Normal,22,68,479,Not Updated,135.37.10.242,No,LK,Active,149.2.151.147,2018/07/30,Active,139,Dialog,N/A,RETAIL-12022019,N,N
300320818,2795,Mr,,,,,94622,Individual,Female,1988/05/19,N/APPLICABLE,N,Single,Marketing Assistant,N,015,,Normal,22,68,479,Not Updated,130.31.82.32,No,LK,Active,106.182.113.65,2019/02/09,Active,135,Dialog,N/A,RETAIL-12022019,N,Y
300320827,2798,Honorable,Vavuniya,Northern,Vavuniya,Sri Lanka,20238,Individual,Female,1980/06/22,N/APPLICABLE,N,Married,Nuclear Power Engineer,N,099,,Normal,22,522,479,Not Updated,67.196.247.220,No,LK,Active,196.165.177.223,2018/07/22,Not Registered,169,No Provider,N/A,N/A,N,N
300320836,2795,Honorable,Galle,Southern,Galle,Sri Lanka,93778,Individual,Female,1980/06/16,N/APPLICABLE,N,Married,Sales Associate,N,120,B+,Normal,22,522,479,Not Updated,123.55.51.148,No,LK,Active,205.11.50.135,2018/12/17,Active,168,Dialog,N/A,RETAIL-12022019,N,N
300320845,2796,Honorable,Trincomalee,Eastern,Trincomalee,Sri Lanka,78715,Individual,Female,1992/01/30,N/APPLICABLE,N,Single,Cost Accountant,N,050,C+,Normal,22,68,479,Not Updated,137.136.204.143,No,LK,Active,101.53.48.223,2018/12/09,Active,140,Dialog,N/A,RETAIL-12022019,N,N
300320854,2799,Mrs,Batticaloa,Eastern,Batticaloa,Sri Lanka,31422,Individual,Female,1971/03/28,N/APPLICABLE,N,,Data Coordiator,N,016,B+,Normal,22,68,479,Not Updated,253.27.218.105,No,LK,Active,120.142.141.70,2018/04/21,Not Registered,136,No Provider,N/A,N/A,N,Y
300320863,2796,Dr,Jaffna,Northern,Jaffna,Sri Lanka,20525,Individual,Female,1978/05/07,N/APPLICABLE,N,Married,VP Marketing,N,100,,Normal,22,68,479,Not Updated,3.46.91.158,No,LK,Active,1.163.167.215,2018/05/06,Active,170,Dialog,N/A,RETAIL-12022019,N,Y
300320872,2790,Dr,Katunayake,Western,Gampaha,Sri Lanka,24034,Individual,Female,1990/10/31,N/APPLICABLE,N,Single,Assistant Media Planner,N,121,,Normal,22,522,55,Not Updated,226.181.77.162,No,LK,Active,5.126.138.178,2018/11/27,Active,169,Dialog,N/A,RETAIL-12022019,N,Y
300320881,2791,Mr,Dambulla,Central,Matale,Sri Lanka,15220,Individual,Female,1972/05/24,N/APPLICABLE,N,Single,General Manager,N,048,B+,Normal,22,522,55,Not Updated,7.161.83.75,No,LK,Active,247.106.118.29,2018/12/02,Not Registered,141,No Provider,N/A,N/A,N,N
300320890,2794,Mr,Kolonnawa,Western,Colombo,Sri Lanka,33310,Individual,Male,1974/09/18,N/APPLICABLE,N,Married,Compensation Analyst,N,014,,Normal,22,69,55,Not Updated,150.64.105.238,No,LK,Active,121.248.79.186,2018/12/24,Active,137,Dialog,N/A,RETAIL-12022019,N,Y
300320899,2791,Mr,Anuradhapura,North Central,Anuradhapura,Sri Lanka,23260,Individual,Male,1986/11/06,N/APPLICABLE,N,Married,Biostatistician III,N,098,,Normal,22,69,55,Not Updated,131.186.104.28,No,LK,Active,41.157.164.38,2018/09/02,Active,171,Dialog,N/A,RETAIL-12022019,N,N
300320908,2792,Mr,Ratnapura,Sabaragamuwa,Ratnapura,Sri Lanka,1610,Individual,Female,1980/01/28,N/APPLICABLE,N,Single,Administrative Assistant III,N,119,,Normal,22,69,55,Not Updated,130.187.247.131,No,LK,Active,159.249.193.142,2019/03/20,Not Registered,170,No Provider,N/A,N/A,N,Y
300320917,2795,Dr,Badulla,Uva,Badulla,Sri Lanka,95397,Individual,Male,1989/06/21,N/APPLICABLE,N,,Software Consultant,N,049,,Normal,22,523,55,Not Updated,39.86.108.85,No,LK,Active,254.4.12.66,2019/02/11,Active,142,Dialog,N/A,RETAIL-12022019,N,N
300320926,2792,Dr,Matara,Southern,Matara,Sri Lanka,57188,Individual,Female,1985/07/23,N/APPLICABLE,N,Married,Geologist II,N,015,A+,Normal,22,523,55,Not Updated,11.29.181.123,No,LK,Active,247.92.188.90,2018/06/04,Active,138,Dialog,N/A,RETAIL-12022019,N,Y
300320935,2793,Mr,Puttalam,North Western,Puttalam,Sri Lanka,60609,Individual,Female,1978/06/24,N/APPLICABLE,N,Single,Sales Representative,N,099,C+,Normal,22,69,55,Not Updated,236.90.9.186,No,LK,Active,147.229.243.123,2018/10/14,Not Registered,172,No Provider,N/A,N/A,N,N
300320944,2796,Honorable,Chavakacheri,Northern,Jaffna,Sri Lanka,75226,Individual,Male,1988/03/15,N/APPLICABLE,N,Single,Biostatistician III,N,120,B+,Normal,22,69,55,Not Updated,164.45.199.63,No,LK,Active,242.69.91.175,2018/04/11,Active,171,Dialog,N/A,RETAIL-12022019,N,Y
300320953,2793,Dr,Kattankudy,Eastern,Batticaloa,Sri Lanka,10150,Individual,Male,1973/10/20,N/APPLICABLE,N,Married,Human Resources Manager,N,050,,Normal,22,69,55,Not Updated,42.116.106.135,No,LK,Active,210.124.247.195,2018/12/05,Active,143,Dialog,N/A,RETAIL-12022019,N,N
300320962,2794,Dr,Matale,Central,Matale,Sri Lanka,55108,Individual,Female,1994/09/21,N/APPLICABLE,N,Married,Staff Scientist,N,016,,Normal,22,523,55,Not Updated,159.140.117.236,No,LK,Active,249.217.51.43,2018/08/17,Not Registered,139,No Provider,N/A,N/A,N,Y
300320971,2797,Mr,Kalutara,Western,Kalutara,Sri Lanka,4109,Individual,Female,1980/06/04,N/APPLICABLE,N,Single,Junior Executive,N,100,B+,Normal,22,523,55,Not Updated,253.132.185.6,No,LK,Active,217.6.18.217,2018/11/28,Active,173,Dialog,N/A,RETAIL-12022019,N,N
300320980,2794,Dr,Mannar,Northern,Mannar,Sri Lanka,43699,Individual,Female,1999/11/23,N/APPLICABLE,N,,VP Sales,N,121,,Normal,22,70,55,Not Updated,24.175.35.139,No,LK,Active,213.210.157.202,2018/12/11,Active,172,Dialog,N/A,RETAIL-12022019,N,N
300320989,2795,Mrs,Panadura,Western,Kalutara,Sri Lanka,11205,Individual,Male,1981/10/05,N/APPLICABLE,N,Married,Human Resources Assistant III,N,051,,Normal,22,70,55,Not Updated,128.10.107.101,No,LK,Active,213.12.2.30,2018/11/22,Not Registered,144,No Provider,N/A,N/A,N,N
300320998,2798,Mrs,Beruwala,Western,Kalutara,Sri Lanka,33185,Individual,Female,1971/03/14,N/APPLICABLE,N,Single,Associate Professor,N,017,,Normal,22,70,55,Not Updated,103.103.130.16,No,LK,Active,112.84.12.37,2018/08/20,Active,140,Dialog,N/A,RETAIL-12022019,N,Y
300321007,2795,Mr,Ja-Ela,Western,Gampaha,Sri Lanka,90010,Individual,Female,1997/01/12,N/APPLICABLE,N,Single,Biostatistician II,N,101,,Normal,22,524,55,Not Updated,48.20.41.52,No,LK,Active,231.66.107.13,2018/12/31,Active,174,Dialog,N/A,RETAIL-12022019,N,Y
300321016,2796,Mr,Point Pedro,Northern,Jaffna,Sri Lanka,2905,Individual,Male,1970/10/10,N/APPLICABLE,N,,Research Associate,N,122,A+,Normal,22,524,55,Not Updated,215.71.109.23,No,LK,Active,152.248.237.83,2019/03/05,Not Registered,173,No Provider,N/A,N/A,N,Y
300321025,2799,Honorable,Kelaniya,Western,Gampaha,Sri Lanka,5609,Individual,Male,1971/11/16,N/APPLICABLE,N,Single,Pharmacist,N,049,C+,Normal,22,70,55,Not Updated,249.244.184.179,No,LK,Active,153.143.155.48,2019/02/27,Active,145,Dialog,N/A,RETAIL-12022019,N,N
300321034,2796,Mrs,Peliyagoda,Western,Gampaha,Sri Lanka,1152,Individual,Female,1980/02/22,N/APPLICABLE,N,,Operator,N,015,B+,Normal,22,70,55,Not Updated,226.87.23.194,No,LK,Active,190.190.248.225,2019/03/16,Active,141,Dialog,N/A,RETAIL-12022019,N,Y
300321043,2797,Rev,Kurunegala,North Western,Kurunegala,Sri Lanka,65898,Individual,Male,1973/09/17,N/APPLICABLE,N,Married,Accountant II,N,099,,Normal,22,70,55,Not Updated,168.48.44.27,No,LK,Active,230.164.90.142,2019/03/22,Not Registered,175,No Provider,N/A,N/A,N,N
300321052,2800,Honorable,Wattala,Western,Gampaha,Sri Lanka,71105,Individual,Male,1985/01/07,N/APPLICABLE,N,Single,Desktop Support Technician,N,120,,Normal,22,524,55,Not Updated,134.47.12.234,No,LK,Active,92.180.211.110,2019/03/28,Active,174,Dialog,N/A,RETAIL-12022019,N,Y
300321061,2797,Rev,Gampola,Central,Kandy,Sri Lanka,46620,Individual,Female,1984/04/17,N/APPLICABLE,N,Single,Media Manager IV,N,050,B+,Normal,22,524,55,Not Updated,125.139.120.196,No,LK,Active,129.154.68.68,2018/10/22,Active,146,Dialog,N/A,RETAIL-12022019,N,N
300321070,2791,Ms,Nuwara Eliya,Central,Nuwara Eliya,Sri Lanka,93773,Individual,Female,1978/01/19,N/APPLICABLE,N,Married,Research Associate,N,016,C+,Normal,22,71,55,Not Updated,62.173.250.153,No,LK,Active,156.112.120.106,2019/02/13,Not Registered,142,No Provider,N/A,N/A,N,Y
300321079,2792,Rev,Valvettithurai,Northern,Jaffna,Sri Lanka,47732,Individual,Male,1992/01/31,N/APPLICABLE,N,Married,Research Associate,N,100,B+,Normal,22,71,55,Not Updated,223.181.130.247,No,LK,Active,52.139.241.168,2018/12/11,Active,176,Dialog,N/A,RETAIL-12022019,N,N
300321088,2795,Honorable,Chilaw,North Western,Puttalam,Sri Lanka,65105,Individual,Female,1996/06/08,N/APPLICABLE,N,Single,Dental Hygienist,N,121,,Normal,22,71,55,Not Updated,33.195.220.228,No,LK,Active,231.189.118.32,2019/02/28,Active,175,Dialog,N/A,RETAIL-12022019,N,Y
300321097,2792,Mrs,Eravur,Eastern,Batticaloa,Sri Lanka,33345,Individual,Female,1992/07/29,N/APPLICABLE,N,,Research Associate,N,051,,Normal,22,525,55,Not Updated,103.172.209.102,No,LK,Active,182.17.118.197,2019/01/21,Not Registered,147,No Provider,N/A,N/A,N,N
300321106,2793,Mr,Avissawella,Western,Colombo,Sri Lanka,78737,Individual,Female,1997/09/17,N/APPLICABLE,N,Married,Clinical Specialist,N,017,B+,Normal,22,525,55,Not Updated,198.221.195.173,No,LK,Active,47.249.185.62,2018/10/30,Active,143,Dialog,N/A,RETAIL-12022019,N,Y
300321115,2796,Mrs,Weligama,Southern,Matara,Sri Lanka,64136,Individual,Female,1978/01/03,N/APPLICABLE,N,Single,Nuclear Power Engineer,N,101,,Normal,22,71,55,Not Updated,208.229.91.87,No,LK,Active,43.93.191.211,2018/05/02,Active,177,Dialog,N/A,RETAIL-12022019,N,N
300321124,2793,Mr,Ambalangoda,Southern,Galle,Sri Lanka,70033,Individual,Female,1982/04/20,N/APPLICABLE,N,Single,Computer Systems Analyst IV,N,122,,Normal,22,71,55,Not Updated,208.218.116.180,No,LK,Active,252.209.58.125,2018/11/30,Active,176,Dialog,N/A,RETAIL-12022019,N,N
300321133,2794,Mr,Ampara,Eastern,Ampara,Sri Lanka,2405,Individual,Female,1980/10/31,N/APPLICABLE,N,Married,Technical Writer,N,052,,Normal,22,71,55,Not Updated,214.59.94.23,No,LK,Active,254.84.133.41,2018/05/14,Not Registered,148,No Provider,N/A,N/A,N,N
300321142,2797,Ms,Kegalle,Sabaragamuwa,Kegalle,Sri Lanka,85072,Individual,Female,1973/11/12,N/APPLICABLE,N,Married,Senior Editor,N,045,,Normal,22,525,55,Not Updated,173.86.192.87,No,LK,Active,194.50.120.18,2018/08/10,Active,144,Dialog,N/A,RETAIL-12022019,N,Y
